ACJCUA2NXXX,254900AZX7088XLPKU82,ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «БАНК ВОСТОК»,,,,,,,,,,,,,
ACKFCAT1XXX,25490037UV2GCHX1IK53,Acker Finley Inc.,,,,,,,,,,,,,
ACLBKHPPXXX,529900PQVCDBE6NA9O55,ACLEDA Bank Plc.,,,,,,,,,,,,,
ACLLIT31XXX,8156001C8916F4D50026,ACCUEIL S.R.L.,,,,,,,,,,,,,
ACLOAUS2XXX,549300USWUR0S7VMM868,ASX CLEARING CORPORATION LIMITED,,,,,,,,,,,,,
ACLRAU2SXXX,549300SW1A0SWG24LO05,AUSTRACLEAR LTD,,,,,,,,,,,,,
ACLSITM1XXX,815600D47C00FCE1E841,AXACTOR CAPITAL ITALY S.R.L. IN LIQUIDAZIONE,,,,,,,,,,,,,
ACLTIT21XXX,815600AA644865177466,ACERBIS ITALIA S.P.A.,,,,,,,,,,,,,
ACMHDE81XXX,391200XOAVM8ENKNKX76,ansa capital management GmbH,,,,,,,,,,,,,
ACMIGB21XXX,213800N25VHLSIV47443,AVIOR CAPITAL MARKETS INTERNATIONAL LIMITED,,,,,,,,,,,,,
ACMLUS31XXX,254900CXQIB4D0KR4N47,AZIMUTH CAPITAL MANAGEMENT LLC,,,,,,,,,,,,,
ACMTCAMMXXX,549300V7NU090M6XCS31,Air Canada Pension Master Trust Fund,,,,,,,,,,,,,
ACNACA2QXXX,4B4HI3CGXMBDC0G6BM51,AIR CANADA,,,,,,,,,,,,,
ACNDGB22XXX,213800HCDLWPC7QAXY12,ACENDEN LIMITED,,,,,,,,,,,,,
ACNMLULLXXX,5493009FW3T8XKHOE516,ALMA CAPITAL INVESTMENT MANAGEMENT,,,,,,,,,,,,,
ACNNGB21XXX,213800HQXD63ZWQCRH47,ACPI INVESTMENTS LIMITED,,,,,,,,,,,,,
ACNPGB21XXX,54930045TVKCTPETB272,ADG CAPITAL MANAGEMENT LLP,,,,,,,,,,,,,
ACNRCHGGXXX,50670075D5AFEA95W925,AGRO COMPANIES INTERNATIONAL SA,,,,,,,,,,,,,
ACOIESMMXXX,54930002KP75TLLLNO21,"Acciona, S.A.",,,,,,,,,,,,,
ACORESMMXXX,9.598E+19,"ALDESA CONSTRUCCIONES, S.A.",,,,,,,,,,,,,
ACPICY2LXXX,5493003PWD4UQQYE1P64,AIM Capital S.E.,,,,,,,,,,,,,
ACPLGB21XXX,IFI2X3INNNHQPFRTNK08,ARROWGRASS CAPITAL PARTNERS LLP,,,,,,,,,,,,,
ACPMPAPAXXX,549300W1ISP1PW2J2P64,Autoridad del Canal de Panama,,,,,,,,,,,,,
ACPNFRP1XXX,969500KG79HJ8B9O5I29,ACCESS CAPITAL PARTNERS,,,,,,,,,,,,,
ACPOITT1XXX,815600540A6D82CFE407,ACQUE POTABILI S.P.A. IN LIQUIDAZIONE,,,,,,,,,,,,,
ACPPGB21XXX,213800EAH8D3XRUTLS59,ASTELLON CAPITAL PARTNERS LLP,,,,,,,,,,,,,
ACPRUS31XXX,549300SHH0RJIDUOI545,"Ambac Credit Products, LLC",,,,,,,,,,,,,
ACPYUS33XXX,254900J5PBIBWOUPYT35,Acupay System LLC,,,,,,,,,,,,,
ACRGCH22XXX,529900IZCCVJYG35IU24,acrevis Bank AG,,,,,,,,,,,,,
ACRLGB21XXX,549300SQNTLSCP6FTV53,ARGONAUT CAPITAL PARTNERS LLP,,,,,,,,,,,,,
ACRNGB2LXXX,213800FFPXOGQUT9U708,ASSOCIATION OF CHARTERED CERTIFIED ACCOUNTANTS,,,,,,,,,,,,,
ACROFRP1XXX,9695009FIABOZ346XE79,FINANCIERE DE L'ECHIQUIER,,,,,,,,,,,,,
ACRUIE21XXX,635400OOSCBJ1YFAHJ12,St Anthony's & Claddagh Credit Union Limited,,,,,,,,,,,,,
ACSIFRP1XXX,969500HZ24Y80PCDUM08,ACTIS ASSET MANAGEMENT,,,,,,,,,,,,,
ACSMIT21XXX,815600FA7D9BAD18E930,ACSM-AGAM S.P.A.,,,,,,,,,,,,,
ACSRJPJ1XXX,353800FMET3DVJ2YQH75,エース証券株式会社,,,,,,,,,,,,,
ACSUUS31XXX,2549007UD4DGNW84BE02,"Access Securities, LLC",,,,,,,,,,,,,
ACSVESB1XXX,549300IB0Z8F74QQ6V24,ACA SA Sociedad de Valores,,,,,,,,,,,,,
ACTCBRR1XXX,2549009KXVL256RSXX58,Ativa Investimentos S.A. Corretora de Titulos Cambio e Valores,,,,,,,,,,,,,
ACTDGB2LXXX,213800JU9B527QKIIN57,ACTIVTRADES PLC,,,,,,,,,,,,,
ACTNRO21XXX,254900SBCMWJN99WQB57,ACTINVEST SA,,,,,,,,,,,,,
ACTONL21XXX,724500H1P1HA8IIMXG57,Accent Tonique B.V.,,,,,,,,,,,,,
ACTRITR1XXX,549300Z7PV7EK7XX7121,ENGIE ITALIA SPA,,,,,,,,,,,,,
ACTSDEMMXXX,529900DRNK52DKCA6142,Société Générale Securities Services GmbH,,,,,,,,,,,,,
ACTVPTPLXXX,529900GYIFZ0EH50GF42,"BANCO ACTIVOBANK, S.A.",,,,,,,,,,,,,
ACTWJESHXXX,213800WBOKEV18VYWR51,ACCURO TRUST (JERSEY) LTD AS TRUSTEES OF THE KCANPAT TRUST,,,,,,,,,,,,,
ACTYAU31XXX,549300I8FLLDNSSBMR20,ACV2 PTY LTD,,,,,,,,,,,,,
ACTZTZTZXXX,21380017BQK1NEOEXR43,ACCESSBANK TANZANIA LTD,,,,,,,,,,,,,
ACUIGB22XXX,894500O4K4U039Y5IR85,ACE UNION LIMITED,,,,,,,,,,,,,
ACUUFIH1XXX,254900XYMT01B079ZI90,Accunia Oy,,,,,,,,,,,,,
ACVEIT21XXX,8156008183686996C911,ACQUE VERONESI S.C.A R.L.,,,,,,,,,,,,,
ACVIIT21XXX,815600EAB6D4A5C8B862,VIACQUA S.P.A.,,,,,,,,,,,,,
ACVLMXMMXXX,549300DU66GWKF0AZQ89,CITIBANAMEX CASA DE BOLSA SA DE CV CASA DE BOLSA INTEGRANTE DEL GRUPO FINANCIERO CITIBANAMEX,,,,,,,,,,,,,
ACVPGB21XXX,2138004A38ZO2DEMSU28,ACG ADVISORS (UK) LLP,,,,,,,,,,,,,
ACVRCOB1XXX,254900YJ0OY68HYDMQ61,Acciones Y Valores S.A.,,,,,,,,,,,,,
ACVTAU31XXX,549300HTWZSIRRZQ2683,AUSTREO COMMERCIAL VENTURES PTY LTD,,,,,,,,,,,,,
ACWASARIXXX,558600Y0TFKRV2QZ1A74,ACWA POWER Company (Saudi Listed Joint-Stock Company),,,,,,,,,,,,,
ACWEGB21XXX,213800RG4WF4YPRU9X76,ACTIVUS WEALTH LIMITED,,,,,,,,,,,,,
ADAELUL2XXX,5493002QZOE70NQEGM68,ADEPA Asset Management S.A.,,,,,,,,,,,,,
ADBMINB1XXX,335800FRN33Q2KFQRR87,ADITYA BIRLA MONEY LIMITED,,,,,,,,,,,,,
ADBNCNBJXXX,300300C1020311000158,中国农业发展银行,,,,,,,,,,,,,
ADBOFR21XXX,969500PSKWXW5NEWMP90,ASSOCIATION DIOCESAINE DE BOURGES,,,,,,,,,,,,,
ADBVNL2AXXX,549300T91OYP6I7P8G39,Arcos Dorados B.V.,,,,,,,,,,,,,
ADCBAEAAXXX,213800RWVKKIRX1AUH58,ABU DHABI COMMERCIAL BANK,,,,,,,,,,,,,
ADCBKYKYXXX,213800X631GMJVFDYU82,ADCB MARKETS (CAYMAN) LIMITED,,,,,,,,,,,,,
ADCGGB21XXX,213800E74C7ANPL9BW10,ADVENT CAPITAL MANAGEMENT UK LIMITED,,,,,,,,,,,,,
ADCMUS31XXX,JON937H5HNZFJ4QPF387,"Advent Capital Management, LLC",,,,,,,,,,,,,
ADCNAEAAXXX,549300XK8N8JNBOMWY44,ABU DHABI INVESTMENT COUNCIL COMPANY P.J.S.C.,,,,,,,,,,,,,
ADCOCHBBXXX,549300EX8ERL6I4EZ886,Ascensia Diabetes Care Holdings AG,,,,,,,,,,,,,
ADCRBGS1XXX,2138003J5QNXXY2V3W55,АДАМАНТ КЕПИТЪЛ ПАРТНЪРС,,,,,,,,,,,,,
ADCUIE21XXX,894500MLQPH8XPUW0D39,Athea & District Credit Union,,,,,,,,,,,,,
ADCYUS32XXX,549300J5W91RLNLMTL86,Adams Community Bank,,,,,,,,,,,,,
ADDACHG1XXX,5493001G44K1DK0E2G86,Addax Energy SA,,,,,,,,,,,,,
ADDUIE21XXX,635400CI6PTHSYKCZG34,W&W Investment Managers Designated Activity Company,,,,,,,,,,,,,
ADECCH2GXXX,NI14Y5UMU60O7JE9P611,Adecco Group AG,,,,,,,,,,,,,
ADEIUS55XXX,549300756XI3QLFT2U27,"Advanced Energy Industries, Inc.",,,,,,,,,,,,,
ADEPGB21XXX,549300FHBQJKXUAWOU74,ADG SECURITIES LLP,,,,,,,,,,,,,
ADFAGB22XXX,254900S5SXQD10D60E06,Ardent Financial Limited,,,,,,,,,,,,,
ADFCGB21XXX,213800DJ7AZYUZ13AX49,ADVISING FINANCIAL COMPANY LIMITED,,,,,,,,,,,,,
ADFDAEAAXXX,254900HWFO3EMT7QWZ80,Abu Dhabi Fund For Development,,,,,,,,,,,,,
ADFLITR1XXX,81560074033E23451503,ADRIATICA FINANCE S.R.L.,,,,,,,,,,,,,
ADFNBE44XXX,529900YI0VEVXLCJUR09,ARDENT FINANCE,,,,,,,,,,,,,
ADGRIT21XXX,815600C8AAB9EC9CBB69,ADVICE GROUP SOCIETA' PER AZIONI,,,,,,,,,,,,,
ADHAUS31XXX,WTX5X269IUOQ9YMI7R44,CANACCORD GENUITY LLC,,,,,,,,,,,,,
ADICAEAAXXX,254900DUVMY1TVH5DM25,Abu Dhabi Investment Company,,,,,,,,,,,,,
ADIMDEF1XXX,OJ2TIQSVQND4IZYYK658,Allianz Global Investors GmbH,,,,,,,,,,,,,
ADINAEAAXXX,J1Y4PL5OEWM2K0OMTW95,Abu Dhabi Investment Authority,,,,,,,,,,,,,
ADKSTHB1XXX,2549004392OYOFHKGR40,Country Group Securities PCL,,,,,,,,,,,,,
ADKTSES1XXX,5493002MMRTF3D2HG182,Advisor Fondförvaltning AB,,,,,,,,,,,,,
ADMAGB21XXX,549300ICEWWNWCQ3K855,ADMIRAL MARKETS UK LTD,,,,,,,,,,,,,
ADMCUS44XXX,549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,,,,,,,,,,,,,
ADMGCHZZXXX,967600ZPOVVYU8ZHBO06,Schroders Capital Management (Switzerland) AG,,,,,,,,,,,,,
ADMIUS41XXX,I9O8MELCUVOTLJABOX92,"ADM INVESTOR SERVICES, INC.",,,,,,,,,,,,,
ADMREE21XXX,549300QE3BN5Y1FE7M41,Admiral Markets AS,,,,,,,,,,,,,
ADNANOKKXXX,529900W8V3YLHRSZH763,ADEVINTA ASA,,,,,,,,,,,,,
ADOMJPJ1XXX,3538009HFL7I647D7K73,むさし証券株式会社,,,,,,,,,,,,,
ADPIUS33XXX,HGBOLILQXWER4SAL2I23,"Automatic Data Processing, Inc.",,,,,,,,,,,,,
ADPLGB21XXX,549300LNYKT3CP3PML94,ADELPHI CAPITAL LLP,,,,,,,,,,,,,
ADPVFR21XXX,969500U22CIZ9MDSS249,ASSOCIATION DIOCESAINE DU PUY,,,,,,,,,,,,,
ADRBNL21XXX,724500MYCVX2USUTT915,Reyersen van Buuren Vastgoedbeleggingen B.V.,,,,,,,,,,,,,
ADRMCY21XXX,2138005BHIUTWGOCHB31,ADIRAM LIMITED,,,,,,,,,,,,,
ADRSUS41XXX,5493002KJ2LLK14DRK71,"ADVISORY RESEARCH, INC.",,,,,,,,,,,,,
ADSCTHB1XXX,894500JPIDXHKZ0NM727,Merchant Partners Securities Public Company Limited,,,,,,,,,,,,,
ADSNGB21XXX,213800FPNEZWDW42FZ90,ADS SECURITIES LONDON LIMITED,,,,,,,,,,,,,
ADSOUS61XXX,5493008K65FKZ7JK3617,"Advent Software, Inc.",,,,,,,,,,,,,
ADSRKYK1XXX,54930036X3S7R5L4QS58,VR ADVISORY SERVICES LTD,,,,,,,,,,,,,
ADSSFR22XXX,969500QVPA2XF7G37Y36,ADISSEO FRANCE S.A.S.,,,,,,,,,,,,,
ADSVSI21XXX,485100008LBCPGNX2W91,GENERALI zavarovalnica d.d. Ljubljana,,,,,,,,,,,,,
ADTLGB21XXX,213800TOFB5VNV9L6J73,ADG TRADING LLP,,,,,,,,,,,,,
ADVCGB21XXX,2138005NRPF24GXXZP31,ADVICORP PUBLIC LIMITED COMPANY,,,,,,,,,,,,,
ADVIGB21XXX,254900JTAEXKMDW2N907,Advent International Ltd,,,,,,,,,,,,,
ADVOUS61XXX,8URW8P187PE4V1YXW104,"Edge Asset Management, Inc.",,,,,,,,,,,,,
ADVZLULLXXX,529900OKPZTTS50FXP26,Advanzia Bank S.A.,,,,,,,,,,,,,
ADYBNL2AXXX,724500973ODKK3IFQ447,Adyen N.V.,,,,,,,,,,,,,
ADYENL21XXX,724500973ODKK3IFQ447,Adyen N.V.,,,,,,,,,,,,,
AEAGGB21XXX,213800O24R9L3ZG21H70,AEGON ASSET MANAGEMENT UK PLC,,,,,,,,,,,,,
AEAMMYK1XXX,254900M5DG9AKERWWZ42,Maybank Investment Bank Berhad,,,,,,,,,,,,,
AEBAGRAAXXX,213800TWSHPHH7ZH2P97,AEGEAN BALTIC BANK Α.Τ.Ε.,,,,,,,,,,,,,
AEBKBY2XXXX,2534002LM3JWKX94A106,"Closed Joint-Stock Company BTA Bank""""",,,,,,,,,,,,,
AEBSDE7TXXX,2138004CCKDSH6RE1G26,HENSOLDT Sensors GmbH,,,,,,,,,,,,,
AECFFR21XXX,969500OQNI4UI7WF8N48,AMERICAN EXPRESS CARTE FRANCE,,,,,,,,,,,,,
AECVGB21XXX,213800J36W1T73RAUM25,AEGON UK CORPORATE SERVICES LIMITED,,,,,,,,,,,,,
AEDEITM1XXX,815600BACF507EC30687,"RESTART SOCIETA' PER AZIONI O, IN FORMA ABBREVIATA, RESTART S.P.A.""""",,,,,,,,,,,,,
AEDFBEBBXXX,529900DTKNXL0AXQFN28,AEDIFICA,,,,,,,,,,,,,
AEDGDEF2XXX,549300PER2ICSDPP2R94,Atlantic Equities Deutschland GmbH,,,,,,,,,,,,,
AEDPFRP1XXX,969500PJMBSFHYC37989,AEROPORTS DE PARIS,,,,,,,,,,,,,
AEEAITR1XXX,549300Q3448N041CTH56,Acea S.P.A.,,,,,,,,,,,,,
AEECUS31XXX,5493000PZ159BW18FR76,AMERICAN EXPRESS EUROPE LLC,,,,,,,,,,,,,
AEEIITM1XXX,8156005902A7BC6EFF44,AMUNDI REAL ESTATE ITALIA SOCIETA' DI GESTIONE DEL RISPARMIO S.P.A. O PER BREVITA' AMUNDI RE ITALIA SGR S.P.A. O AMUNDI REAL ESTATE ITALIA SGR S.P.A.,,,,,,,,,,,,,
AEESIT21XXX,81560078AF9796967C77,ADRIANO LEASE SEC. S.R.L.,,,,,,,,,,,,,
AEETIT22XXX,81560035635AD2B19A53,ASSET-BACKED EUROPEAN SECURITISATION TRANSACTION EIGHTEEN S.R.L.,,,,,,,,,,,,,
AEFAUS44XXX,6YVO3H2OUHJXER5SGR23,"Columbia Management Investment Advisers, LLC",,,,,,,,,,,,,
AEFAUS4BXXX,6YVO3H2OUHJXER5SGR23,"Columbia Management Investment Advisers, LLC",,,,,,,,,,,,,
AEFFIT21XXX,81560096E0DA76818C96,AEFFE S.P.A.,,,,,,,,,,,,,
AEFRIT21XXX,8156005DBE6CA468DD09,TOSCANA AEROPORTI S.P.A.,,,,,,,,,,,,,
AEGBRUMMXXX,549300WFYYJY4T93E871,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АМЕРИКЭН ЭКСПРЕСС БАНК""""",,,,,,,,,,,,,
AEGONL2UXXX,549300772D1G8JPIUR96,Aegon Bank N.V.,,,,,,,,,,,,,
AEGPFR21XXX,969500MJ8QKMNB4HES09,AESOPE GESTION DE PORTEFEUILLES,,,,,,,,,,,,,
AEGUUS42XXX,4DJIF67XTB552L0E3L78,"AEGON USA INVESTMENT MANAGEMENT, LLC",,,,,,,,,,,,,
AEGUUS44XXX,4DJIF67XTB552L0E3L78,"AEGON USA INVESTMENT MANAGEMENT, LLC",,,,,,,,,,,,,
AEIBPKK1XXX,549300KKIZ6TSRIP5898,JS Bank Limited,,,,,,,,,,,,,
AEILUS44XXX,85LNZLR1WR9SYRVFCH09,AMERICAN EQUITY INVESTMENT LIFE INSURANCE COMPANY,,,,,,,,,,,,,
AEIMNL21XXX,5493005S591LT1RDBJ14,AEGON Investment Management B.V.,,,,,,,,,,,,,
AEIMNL2GXXX,5493005S591LT1RDBJ14,AEGON Investment Management B.V.,,,,,,,,,,,,,
AEINAEADXXX,5299008NWVU6T9JK1P82,Emirates Investment Bank P.J.S.C.,,,,,,,,,,,,,
AEIOGB21XXX,213800UEB5PQMZYOFM66,AEGON INVESTMENT SOLUTIONS LTD.,,,,,,,,,,,,,
AEISUS41XXX,549300NT7GLLVGTH0249,American Enterprise Investment Services Inc.,,,,,,,,,,,,,
AEKTCH22XXX,529900125Z6C67CRGO98,AEK BANK 1826 Genossenschaft,,,,,,,,,,,,,
AELOGB22XXX,213800CD4SC3ZWW63756,GLOBAL FINANCIAL INNOVATIONS LTD,,,,,,,,,,,,,
AEMCUS32XXX,254900FNINCWITZ75O18,777 Asset Management LLC,,,,,,,,,,,,,
AEMEIT21XXX,815600EBA8EBC5D83502,ACME S.P.A.,,,,,,,,,,,,,
AEMLGB21XXX,549300QZGMU6Y0TA5Y64,"AVENUE EUROPE MANAGEMENT, LLP",,,,,,,,,,,,,
AENVNL2GXXX,O4QK7KMMK83ITNTHUG69,AEGON N.V.,,,,,,,,,,,,,
AEONJPJ1XXX,3538003AR6BUIRFDY820,株式会社イオン銀行,,,,,,,,,,,,,
AEONJPJTXXX,3538003AR6BUIRFDY820,株式会社イオン銀行,,,,,,,,,,,,,
AEPLITM2XXX,815600F434D67EF16B54,ALEXANDER SPE S.R.L.,,,,,,,,,,,,,
AEPRITR2XXX,815600C201329FE83A59,AMERINA SPV S.R.L.,,,,,,,,,,,,,
AEPSITM1XXX,815600CCD64C2D8CDF94,ASTREA TRE SPV S.R.L.,,,,,,,,,,,,,
AERIUS33XXX,IUGPUX5LWRZ3B6KIZ697,Ameris Bank,,,,,,,,,,,,,
AERLITM1XXX,815600D9C59771539346,GAIA SPV S.R.L.,,,,,,,,,,,,,
AERPZAJ2XXX,378900628E65FE051735,4 Africa Exchange Registry Proprietary Limited,,,,,,,,,,,,,
AERRIT31XXX,8156007259ABDEA3F444,"AEROPORTI DI ROMA S.P.A"" IN FORMA ABBREVIATA ""ADR S.P.A""""",,,,,,,,,,,,,
AESCIT21XXX,815600CA09E26F515386,ASSET-BACKED EUROPEAN SECURITISATION TRANSACTION FOURTEEN S.R.L.,,,,,,,,,,,,,
AESNIT21XXX,8156000822892491F527,ASSET-BACKED EUROPEAN SECURITISATION TRANSACTION FIFTEEN S.R.L,,,,,,,,,,,,,
AESOIT22XXX,8156005902A8E5CAF286,ASSET-BACKED EUROPEAN SECURITISATION TRANSACTION SEVENTEEN S.R.L.,,,,,,,,,,,,,
AESUGB21XXX,549300GH8KY3M2QD3W46,AMERICAN EXPRESS SERVICES EUROPE LIMITED,,,,,,,,,,,,,
AETLAUS1XXX,222100SXDSRCT6QIB307,AUSTRALIAN EXECUTOR TRUSTEES LIMITED,,,,,,,,,,,,,
AETNUS33XXX,SPCOIWBJM0HFYQX3A364,AETNA LIFE INSURANCE COMPANY,,,,,,,,,,,,,
AETSITM1XXX,81560076E3944316DB24,A2A S.P.A.,,,,,,,,,,,,,
AEXCQAQDXXX,2138006REMIK9KHZ3424,AL JAZEERA EXCHANGE COMPANY,,,,,,,,,,,,,
AEXTCHZZXXX,5067004DO2LK4HAF7649,Banque Algérienne du Commerce Extérieur SA,,,,,,,,,,,,,
AFADADADXXX,254900B2E2MOSDJKZG83,Autoritat Financera Andorrana,,,,,,,,,,,,,
AFAISESSXXX,549300V54X1NJ9FZXW98,Afa Sjuk tjänstepensionsaktiebolag,,,,,,,,,,,,,
AFBLMUMUXXX,549300N8BDWE3MP97605,AFRASIA BANK LIMITED,,,,,,,,,,,,,
AFBQMYKLXXX,549300QOLX6CNNMH5E58,MBSB Bank Berhad,,,,,,,,,,,,,
AFCLCHZZXXX,5493006UE0SG5J4SHT85,Atlantic Forfaitierungs AG,,,,,,,,,,,,,
AFCMSGSGXXX,549300TEDZW3EZZBTR75,RESONA MERCHANT BANK ASIA LIMITED,,,,,,,,,,,,,
AFCOLBBEXXX,549300XMLXFXUTPNYY04,Arab Finance Corporation S.A.L.,,,,,,,,,,,,,
AFCUUS33XXX,254900YY8IQK41QDLZ95,Advantage Federal Credit Union,,,,,,,,,,,,,
AFDBCIABXXX,549300LNCLMO3ITVCU07,African Development Bank,,,,,,,,,,,,,
AFDOFR22XXX,213800RYKU8E7RTLAE11,SOGEA-SATOM,,,,,,,,,,,,,
AFEAFR21XXX,9695004PDWKZPALEQ327,AFI. ESCA IARD,,,,,,,,,,,,,
AFEDKWKWXXX,549300O4QHK2ENLCGV47,Arab Fund For Economic & Social Development,,,,,,,,,,,,,
AFEEIE2DXXX,254900PMVMUC5G2DRM93,Associated Foreign Exchange Ireland Limited,,,,,,,,,,,,,
AFEIUS6LXXX,549300MV57LPASV8US90,"ASSOCIATED FOREIGN EXCHANGE, INC.",,,,,,,,,,,,,
AFEPZAJ2XXX,378900E285CD4E1B6327,4 Africa Exchange Proprietary Limited,,,,,,,,,,,,,
AFERFR21XXX,969500IOOE5LWOF6PC19,AFI.ESCA,,,,,,,,,,,,,
AFEWQAQAXXX,2138002DFHCS6QER7P29,AL DAR FOR EXCHANGE WORKS,,,,,,,,,,,,,
AFEXSAJ1XXX,558600YCBMF3KW9QH647,Albilad Bank,,,,,,,,,,,,,
AFFAATWWXXX,529900BJCD2GG630LG79,Bundesministerium für Finanzen,,,,,,,,,,,,,
AFFCNGLAXXX,213800LXFHRRXIJRXW97,AFRICA FINANCE CORPORATION,,,,,,,,,,,,,
AFFLGB22XXX,2138005VOSNPE3MLAC08,AAF LIMITED,,,,,,,,,,,,,
AFGBAFKAXXX,254900CXHOOX57T4KP49,دافغانستان بانک,,,,,,,,,,,,,
AFGEFRP1XXX,969500Z125UMX39XCY53,DEGROOF PETERCAM WEALTH MANAGEMENT,,,,,,,,,,,,,
AFGPKWKWXXX,2549000A07AM4AQ9NP46,Arzan Financial Group for Financing and Investment (KSC) Public,,,,,,,,,,,,,
AFIAFRP1XXX,969500IX5SLMIX4H5O35,C-QUADRAT ASSET MANAGEMENT FRANCE,,,,,,,,,,,,,
AFIBAFKAXXX,254900EVG96LS9VH5329,بانک بین المللی افغانستان,,,,,,,,,,,,,
AFIDMYK1XXX,254900XMHTWLP1F4HG93,Affin Hwang Investment Bank Berhad,,,,,,,,,,,,,
AFIELULLXXX,222100YT3TT9HR81IS56,AFI.ESCA LUXEMBOURG S.A.,,,,,,,,,,,,,
AFINMXM1XXX,5493002C56S2RYRKJ580,"CASA DE BOLSA BANORTE,SOCIEDAD ANONIMA DE CAPITAL VARIABLE, GRUPO FINANCIERO BANORTE",,,,,,,,,,,,,
AFIRMXMTXXX,4469000001BI636I1557,BANCA AFIRME SA,,,,,,,,,,,,,
AFIUCOBBXXX,54930073H2R2EG7O5W65,ALIANZA FIDUCIARIA S A,,,,,,,,,,,,,
AFJONO21XXX,5967007LIEEXZX7Y2W23,Åfjord Sparebank,,,,,,,,,,,,,
AFKBTRISXXX,789000DWLOUQNDCW8W61,TÜRKİYE FİNANS KATILIM BANKASI ANONİM ŞİRKETİ,,,,,,,,,,,,,
AFMICATTXXX,9F443AVI6KXI3MYCLS29,INVESCO CANADA LTD.,,,,,,,,,,,,,
AFMNUS42XXX,WK4GSNIW4D0EC2DB7Z69,"AMERICAN FAMILY MUTUAL INSURANCE COMPANY, S.I.",,,,,,,,,,,,,
AFMONL21XXX,7245004T3GVMWC5LP916,AFS Interest B.V.,,,,,,,,,,,,,
AFMPSGS1XXX,549300E1KGVH7NXGZN39,VULPES INVESTMENT MANAGEMENT PRIVATE LIMITED,,,,,,,,,,,,,
AFNBUS4HXXX,549300B190GPYLAX3Y92,American First National Bank,,,,,,,,,,,,,
AFNLIT21XXX,8156002EFB6331371040,ANDROMEDA FINANCE S.R.L.,,,,,,,,,,,,,
AFNSITR1XXX,815600BEAC4633CAD858,ASTI FINANCE S.R.L.,,,,,,,,,,,,,
AFOMFRPPXXX,969500I965IVZI71E111,ATLASFORMEN,,,,,,,,,,,,,
AFOPDEB2XXX,984500AE615CE51DE634,AFONE PAIEMENT,,,,,,,,,,,,,
AFOPFR21XXX,969500O2EONIMPKGS872,AFONE PAIEMENT,,,,,,,,,,,,,
AFPLUS31XXX,549300CTRRO8C3BU3H64,"BAY CREST PARTNERS, LLC",,,,,,,,,,,,,
AFPPCLR2XXX,549300FK7HEJO33J5N35,ADMINISTRADORA DE FONDOS DE PENSIONES PROVIDA S.A.,,,,,,,,,,,,,
AFPTESBBXXX,549300L9109V36J94123,AFFINITY PETCARE SA,,,,,,,,,,,,,
AFRCZAJJXXX,2549008X8SL1B1J86F98,AFRICAN BANK LIMITED,,,,,,,,,,,,,
AFREGB21XXX,213800B4XZJ3ZDM7CL47,AFREN PLC,,,,,,,,,,,,,
AFRFZAJJXXX,254900JG9PIWUIKPJO89,Afrifocus Securities (PTY) LTD,,,,,,,,,,,,,
AFRICDKSXXX,2138006N5LLOF59UG643,BANK OF AFRICA RDC,,,,,,,,,,,,,
AFRICIABXXX,2138008JU13PJ6VIC648,BANK OF AFRICA COTE D'IVOIRE,,,,,,,,,,,,,
AFRIFRPPXXX,969500KUKL6QJRIL3738,BOA-FRANCE,,,,,,,,,,,,,
AFRIKENXXXX,6354006KNDDHIBAIZQ52,Bank of Africa Kenya Limited,,,,,,,,,,,,,
AFRINENIXXX,2138002KSVYO8VKTEK05,BANK OF AFRICA-NIGER,,,,,,,,,,,,,
AFRISNDAXXX,213800616HA2JM8RMK31,BANK OF AFRICA SENEGAL,,,,,,,,,,,,,
AFROGB2LXXX,549300IIEMUGQ2EOPQ87,AFRO INTERNATIONAL (U.K.) LIMITED,,,,,,,,,,,,,
AFRPZAJ1XXX,529900X2YGUNBIYF6F78,Afripack,,,,,,,,,,,,,
AFSAKYK1XXX,549300CX0YOWPNTQ2Z70,Apex Fund Services (Cayman) Ltd.,,,,,,,,,,,,,
AFSAKYK2XXX,549300CX0YOWPNTQ2Z70,Apex Fund Services (Cayman) Ltd.,,,,,,,,,,,,,
AFSBUS33XXX,549300YOGGZET04TZM44,Abacus Federal Savings Bank,,,,,,,,,,,,,
AFSEUS31XXX,F8FLXU8CQ2Y5N8404U64,"AMBAC FINANCIAL SERVICES, LLC",,,,,,,,,,,,,
AFSMMTM1XXX,894500S6O5QL2YJJW154,Amicorp Fund Services Malta Limited,,,,,,,,,,,,,
AFSOUS31XXX,5493000WJHGHFJFR9U63,Astoria Bank,,,,,,,,,,,,,
AFSSITM1XXX,81560026E7517B367931,ADRIATICO FINANCE SME S.R.L.,,,,,,,,,,,,,
AFTBGB22XXX,894500QEMGMRG67KPB44,Aftab Currency Exchange Limited,,,,,,,,,,,,,
AFVSIT21XXX,815600BE1AA3B1051633,AFRODITE SPV S.R.L.,,,,,,,,,,,,,
AFWAGB21XXX,213800KP9DOI9YB3UF14,AFH INDEPENDENT FINANCIAL SERVICES LIMITED,,,,,,,,,,,,,
